phase,step,sample,reward_mean,reward_std,reward_min,reward_max,adv_mean,adv_std,reward_spread_mean_over_anchors,reward_spread_max_over_anchors
refine,1,0,-0.5340619546337839,0.7538065692217948,-4.648212221669297,0.1945411136208932,-0.041222634643985054,1.0999693808027073,0.07717287013751607,1.269685484638699
refine,1,1,-0.5402591869214074,0.796687286392888,-4.648245618621889,0.9894874864785627,-0.08161152454241026,1.196571805824628,0.07717287013751607,1.269685484638699
refine,1,2,-0.5305579329539577,0.7827929076511319,-4.648217092274919,1.034528388818082,-0.13605061277564323,0.896656514338694,0.07717287013751607,1.269685484638699
refine,1,3,-0.5432930327371595,0.7946782897440999,-4.648234724749738,0.8134640432520596,0.18194563543446132,0.8326499490278864,0.07717287013751607,1.269685484638699
refine,1,4,-0.5375473510166561,0.7964920976588022,-4.6482535854555405,0.9744028260886605,0.0769391365356108,0.8916787940248936,0.07717287013751607,1.269685484638699
refine,2,0,-0.5215956405014981,0.7705386257257769,-4.648228639266878,0.8483385095195624,-0.10471575957260525,1.0443806490913488,0.101631685704624,1.480970786044191
refine,2,1,-0.5089941816743927,0.7670487236089963,-4.648225555319376,0.4695430971246065,-0.05866203310371915,1.0578710125414754,0.101631685704624,1.480970786044191
refine,2,2,-0.5271046883213544,0.7904100385925054,-4.648222340137574,0.9095948461332574,0.15899844092903195,0.9430695243940845,0.101631685704624,1.480970786044191
refine,2,3,-0.5308012762588998,0.7823032179591726,-4.648223061453615,0.8597602424790727,0.08220218791605592,0.9090888274062823,0.101631685704624,1.480970786044191
refine,2,4,-0.5914979496943984,0.8071630235541426,-4.648227377500973,0.5332383194399821,-0.07782283613654409,1.0108682577374157,0.101631685704624,1.480970786044191
refine,3,0,-0.5366043794864845,0.7913737360618837,-4.648224750151238,1.0375856858811734,-1.8277622716711405e-05,0.9101741576478612,0.4521256986427488,17.94069577105127
refine,3,1,-0.8846570955231011,2.5764283678381044,-18.048311487391707,1.0157814798405955,0.20372887681624785,1.0589080915198004,0.4521256986427488,17.94069577105127
refine,3,2,-0.5346896967730579,0.7914745491045967,-4.648217019958604,0.840816890487243,-0.1477763792881157,1.1157227294062548,0.4521256986427488,17.94069577105127
refine,3,3,-0.5033351922087301,0.7948733112637034,-4.648218745425984,1.0451570431566144,0.08521645885770145,0.8643595644478773,0.4521256986427488,17.94069577105127
refine,3,4,-0.5655035027064238,0.8026165952539679,-4.648215249520993,0.36559887397901625,-0.14115067874474277,0.9534418559933747,0.4521256986427488,17.94069577105127
