phase,step,sample,reward_mean,reward_std,reward_min,reward_max,adv_mean,adv_std,reward_spread_mean_over_anchors,reward_spread_max_over_anchors
explore,1,0,-0.5725704363481996,0.7763308531322127,-4.648283089160783,0.4567869512128796,0.008463011570138061,0.10310543175407813,0.13084242666924367,1.7497680618823248
explore,1,1,-0.6177438244133316,0.779365433894882,-4.648283779250738,0.04941263865785772,-0.03671037649499391,0.18656100267708664,0.13084242666924367,1.7497680618823248
explore,1,2,-0.5531664549458796,0.7926125815262679,-4.648280427809013,1.0397427279736857,0.027866992972458107,0.12732979437330613,0.13084242666924367,1.7497680618823248
explore,1,3,-0.5933265002875949,0.8166811798215,-4.648339663323099,0.6327109913843543,-0.01229305236925719,0.1628285628020961,0.13084242666924367,1.7497680618823248
explore,1,4,-0.5683600235966826,0.7871459601520348,-4.648293105349886,0.6075195766203734,0.01267342432165504,0.08011656441979903,0.13084242666924367,1.7497680618823248
explore,2,0,-0.6017967113576536,0.8083887209634373,-4.6482974087426685,0.8609195052967524,-0.028441458663208432,0.14674233917537713,0.12791132090250626,1.5181773000175434
explore,2,1,-0.5687857531992249,0.8075135724517405,-4.648303423889249,0.8805557818298758,0.004569499495220241,0.1158370936735258,0.12791132090250626,1.5181773000175434
explore,2,2,-0.5538707754396305,0.778105877114543,-4.6483248605519165,0.4725002996182815,0.019484477254814697,0.134963376509923,0.12791132090250626,1.5181773000175434
explore,2,3,-0.5687249463278365,0.7621606939128956,-4.648290713083403,0.3712662785760449,0.0046303063666085584,0.12619167264557324,0.12791132090250626,1.5181773000175434
explore,2,4,-0.57359807714788,0.8137063031597878,-4.648290921481781,0.847591118785415,-0.00024282445343489,0.12433807151469717,0.12791132090250626,1.5181773000175434
explore,3,0,-0.5705816849566052,0.7849544712868535,-4.648303964366997,0.4209735604761382,0.007666296730297513,0.09065120665576279,0.09936682752446611,1.25159828902876
explore,3,1,-0.5771143104561156,0.7924803870516876,-4.648356233675759,0.7971109308453453,0.0011336712307871775,0.04760485998765248,0.09936682752446611,1.25159828902876
explore,3,2,-0.5854648972761917,0.8071598097980689,-4.648301109979203,0.5191779429371649,-0.0072169155892888625,0.08517167653164774,0.09936682752446611,1.25159828902876
explore,3,3,-0.5966851790790512,0.8220548966824961,-4.648301528822615,0.8320204672120738,-0.018437197392148455,0.1083680964551884,0.09936682752446611,1.25159828902876
explore,3,4,-0.56139383666655,0.774703257894588,-4.64832041426534,0.7431292822805117,0.016854145020352783,0.11420403790754115,0.09936682752446611,1.25159828902876
explore,4,0,-0.5663971640697908,0.7753779434415097,-4.648268002263196,0.4531671015223271,-0.0056876724777538724,0.08724071126875985,0.1233888453617469,2.6357601861372184
explore,4,1,-0.5553536409607457,0.7932006790467415,-4.648264248516464,0.5150174359527188,0.00535585063129122,0.09843455565538894,0.1233888453617469,2.6357601861372184
explore,4,2,-0.5292593980551313,0.7937548380213899,-4.648283802481808,0.6904483653037529,0.03145009353690556,0.24007517950859172,0.1233888453617469,2.6357601861372184
explore,4,3,-0.5780529683520826,0.7934378164649355,-4.6482767928375655,0.443929312684361,-0.017343476760045776,0.1424806280235543,0.1233888453617469,2.6357601861372184
