phase,step,sample,reward_mean,reward_std,reward_min,reward_max,adv_mean,adv_std,reward_spread_mean_over_anchors,reward_spread_max_over_anchors
refine,1,0,-0.7175550685959476,0.7981086914876004,-3.1324838286593137,-0.036917080846512594,-0.015229444665240562,0.03737222724620793,0.1122805917172281,0.6939456865965679
refine,1,1,-0.6728123123472163,0.8128543603318154,-3.13248066822941,-0.04081768700271688,0.029513311583490836,0.07697852373754231,0.1122805917172281,0.6939456865965679
refine,1,2,-0.7067626586079948,0.7895183025729876,-3.1324983527392023,-0.036901757634173846,-0.00443703467728774,0.10520729406100059,0.1122805917172281,0.6939456865965679
refine,1,3,-0.7285439708787899,0.8060992422574892,-3.1326014275526934,-0.03690119123988293,-0.02621834694808285,0.0486719727507457,0.1122805917172281,0.6939456865965679
refine,1,4,-0.6859541092235866,0.8216980875562218,-3.132550533043595,-0.03693017458982557,0.016371514707120633,0.10029879323580107,0.1122805917172281,0.6939456865965679
refine,2,0,-0.7230380731284479,0.8034788262272526,-3.1324435210989656,-0.036942398972130676,-0.013761837176483011,0.0421209584540478,0.12844938723400945,0.5610079450329424
refine,2,1,-0.6847112123928069,0.8145300096760111,-3.13242764279732,-0.036917719666129736,0.0245650235591579,0.10592479364029514,0.12844938723400945,0.5610079450329424
refine,2,2,-0.6906249511801158,0.7923370679772406,-3.1324430051262038,-0.0368425490896576,0.018651284771849012,0.07825007754937521,0.12844938723400945,0.5610079450329424
refine,2,3,-0.7319707693891675,0.8806507878998328,-3.4979516816993286,-0.036907399569045304,-0.02269453343720267,0.07975796763931615,0.12844938723400945,0.5610079450329424
refine,2,4,-0.7160361736692858,0.7876562666573933,-3.132477273192636,-0.04081440857304607,-0.006759937717320943,0.06640076836208213,0.12844938723400945,0.5610079450329424
