phase,step,sample,reward_mean,reward_std,reward_min,reward_max,adv_mean,adv_std,reward_spread_mean_over_anchors,reward_spread_max_over_anchors
explore,1,0,-0.7031555972778343,0.8053630196702385,-3.132561145001693,-0.03692444210846929,0.03130209855652666,0.09618093953760803,0.16709960629784076,0.6654840343486366
explore,1,1,-0.77698362848402,0.9163791057741485,-3.4979078472032477,-0.036883961861022954,-0.042525932649658954,0.16703624060284894,0.16709960629784076,0.6654840343486366
explore,1,2,-0.7293775098354867,0.8169101423552911,-3.132243357352623,-0.03690421784016213,0.00508018599887432,0.05214126269647569,0.16709960629784076,0.6654840343486366
explore,1,3,-0.7259941905789132,0.7835113294551975,-3.1324755692857007,-0.03691050254789584,0.00846350525544776,0.08681865930116232,0.16709960629784076,0.6654840343486366
explore,1,4,-0.7367775529955506,0.8862462586156397,-3.4977719025235388,-0.03690568012200529,-0.0023198571611897237,0.06739519060157804,0.16709960629784076,0.6654840343486366
explore,2,0,-0.6970097036961628,0.813555815134426,-3.1323027313878433,-0.04081213135516751,0.009387342893702633,0.06963470260653247,0.13140735812596877,0.7347734929946739
explore,2,1,-0.7301406576904773,0.8023377420044137,-3.1324807621499193,-0.03685882962507327,-0.023743611100611694,0.0959131086806647,0.13140735812596877,0.7347734929946739
explore,2,2,-0.741483630248905,0.7960798698726277,-3.1323816496666264,-0.040812104247239606,-0.035086583659039446,0.0934091336937488,0.13140735812596877,0.7347734929946739
explore,2,3,-0.6893244111619163,0.8035067645732783,-3.132341242194517,-0.036914351892939005,0.017072635427949283,0.052789022684103196,0.13140735812596877,0.7347734929946739
explore,2,4,-0.6740268301518662,0.8192030675564327,-3.132416522218568,-0.04081620619970885,0.032370216437999436,0.10626619602892154,0.13140735812596877,0.7347734929946739
explore,3,0,-0.6949559621645008,0.8017609448235978,-3.132400640633015,-0.04082424183604108,0.023507567117502706,0.07775064066617735,0.1104431243161943,0.7461010462223614
explore,3,1,-0.7342322302456836,0.7879544797549168,-3.1323700221324207,-0.040813046711509524,-0.015768700963680084,0.11856873850104391,0.1104431243161943,0.7461010462223614
explore,3,2,-0.7250304362370432,0.7944831889377192,-3.1326132664148028,-0.03686502173427901,-0.006566906955039772,0.061292724280366355,0.1104431243161943,0.7461010462223614
explore,3,3,-0.7272554023194984,0.8139006941760135,-3.1322915399179214,-0.03694451668090186,-0.00879187303749493,0.05546901483457142,0.1104431243161943,0.7461010462223614
explore,3,4,-0.7108436154432913,0.7986344821554627,-3.132439834438611,-0.036927319073498346,0.0076199138387121465,0.057379213541759615,0.1104431243161943,0.7461010462223614
