phase,step,sample,reward_mean,reward_std,reward_min,reward_max,adv_mean,adv_std,reward_spread_mean_over_anchors,reward_spread_max_over_anchors
refine,1,0,-0.5409603444437084,0.6152954329058105,-2.458019154653348,0.17717090750602843,0.013460913410631947,0.031728470670161435,0.042426838387413665,0.39884828643328896
refine,1,1,-0.5492372484619283,0.624563717470675,-2.542008846235541,0.18703652779192803,0.0051840093924120185,0.029871977210538962,0.042426838387413665,0.39884828643328896
refine,1,2,-0.5745454959905786,0.5974324167087329,-2.5226600215902755,0.040860356851406376,-0.020124238136238218,0.06320998241402091,0.042426838387413665,0.39884828643328896
refine,1,3,-0.5458239170278507,0.600372775461838,-2.4090867146662314,0.17365972547116784,0.008597340826489799,0.026221215515823362,0.042426838387413665,0.39884828643328896
refine,1,4,-0.5615392833476358,0.5997656570437877,-2.484575036086484,0.05336357144630081,-0.007118025493295455,0.020655093122534256,0.042426838387413665,0.39884828643328896
refine,2,0,-0.5598822362988936,0.6010582621280537,-2.47632910604163,0.09403743153585449,-0.0015665079914108978,0.026934642484780995,0.04041216506804847,0.322281148651092
refine,2,1,-0.560929230257163,0.5960019692736777,-2.462841407603635,0.035510998485879394,-0.0026135019496803117,0.026095084426723685,0.04041216506804847,0.322281148651092
refine,2,2,-0.550411440424571,0.6120562701044073,-2.484348947133886,0.20117998404393328,0.00790428788291164,0.033991645458391194,0.04041216506804847,0.322281148651092
refine,2,3,-0.5673991862299169,0.6101308662742797,-2.5549291012336437,0.10885806244243304,-0.009083457922434115,0.03957978707603538,0.04041216506804847,0.322281148651092
refine,2,4,-0.5529565483268688,0.6107723386090159,-2.49114468660987,0.17857648564308473,0.005359179980613832,0.023863362582455125,0.04041216506804847,0.322281148651092
