phase,step,sample,reward_mean,reward_std,reward_min,reward_max,adv_mean,adv_std,reward_spread_mean_over_anchors,reward_spread_max_over_anchors
explore,1,0,-0.5495744433569817,0.5890277506960518,-2.3745857459846387,0.11122475010316993,0.011471984295861774,0.03167812755845596,0.03995143244393407,0.2417827975941122
explore,1,1,-0.5694601478462811,0.5884543516964275,-2.4598549715413656,0.03566786643200002,-0.008413720193437687,0.03384844810992222,0.03995143244393407,0.2417827975941122
explore,1,2,-0.5574821040395628,0.6214682460348105,-2.5662209137888734,0.1444775341883212,0.003564323613280519,0.029117924054388636,0.03995143244393407,0.2417827975941122
explore,1,3,-0.5625486547441538,0.6120561374376962,-2.516501353521333,0.13672951368746236,-0.0015022270913105193,0.02322524602191063,0.03995143244393407,0.2417827975941122
explore,1,4,-0.5661667882772373,0.5998362301821276,-2.5020545177932045,0.0436307498632192,-0.005120360624393955,0.029798126801188905,0.03995143244393407,0.2417827975941122
explore,2,0,-0.5738803177484111,0.5865331170113349,-2.4434230449328007,0.12698765607465112,-0.01381604457975259,0.08120492353807669,0.05251259754236841,0.5645992392516441
explore,2,1,-0.5599556677796639,0.6105962951331743,-2.525364507951046,0.116456639525441,0.00010860538899457178,0.03545392386412644,0.05251259754236841,0.5645992392516441
explore,2,2,-0.5539078756156,0.5904548665991851,-2.3997255853750703,0.10115444607374527,0.006156397553058565,0.021708680078484834,0.05251259754236841,0.5645992392516441
explore,2,3,-0.5574441687055411,0.5988682351041493,-2.461421455673053,0.08013099834229857,0.0026201044631174787,0.026646678793582592,0.05251259754236841,0.5645992392516441
explore,2,4,-0.5551333359940763,0.6293012694092172,-2.5889235085663835,0.18317823500683178,0.004930937174582137,0.05192262455315052,0.05251259754236841,0.5645992392516441
explore,3,0,-0.5631684236950317,0.5876279253635616,-2.432231814709629,0.035515274851718466,-0.00020910594947969526,0.017537831387112984,0.03496422521331642,0.2348144582544469
explore,3,1,-0.5575581914254911,0.6051423736251521,-2.4841502026890785,0.10750192922584402,0.005401126320061074,0.03384078922080963,0.03496422521331642,0.2348144582544469
explore,3,2,-0.5624839821435378,0.5959527151084353,-2.4678538622951502,0.07772390779711054,0.0004753356020143068,0.029939787811334165,0.03496422521331642,0.2348144582544469
explore,3,3,-0.5665044263083872,0.6004460174588783,-2.5025277880691434,0.08202729390252202,-0.003545108562835057,0.0224321533018366,0.03496422521331642,0.2348144582544469
explore,3,4,-0.5650815651553127,0.6065437918173002,-2.527424072306874,0.05460766494236006,-0.0021222474097606593,0.025121100653904015,0.03496422521331642,0.2348144582544469
explore,4,0,-0.5618690961436353,0.6057761920718749,-2.5138605247740524,0.03985632633828412,0.0057669597065738406,0.0489295901628206,0.04977913435154875,0.45155433679140383
explore,4,1,-0.56240185205896,0.6138201425020907,-2.542606223441998,0.21395753133812836,0.0052342037912491675,0.03796584503864218,0.04977913435154875,0.45155433679140383
explore,4,2,-0.5634422997258448,0.5901294047219874,-2.4446508673461915,0.048591583040832935,0.00419375612436432,0.01953825177212745,0.04977913435154875,0.45155433679140383
explore,4,3,-0.5809244143723205,0.6025374869717012,-2.548317156457487,0.10199804670713056,-0.01328835852211124,0.06081877233957515,0.04977913435154875,0.45155433679140383
explore,4,4,-0.5695426169502851,0.579432337339868,-2.411120591513525,0.04143904297297833,-0.0019065611000758961,0.028094723926056706,0.04977913435154875,0.45155433679140383
