phase,step,sample,reward_mean,reward_std,reward_min,reward_max,adv_mean,adv_std,reward_spread_mean_over_anchors,reward_spread_max_over_anchors
refine,1,0,-0.724004381604845,0.7983600761288638,-3.13248611670145,-0.0369175985506886,-0.01908497366966409,0.04265362761188938,0.10968134853871454,0.6825961470924844
refine,1,1,-0.6882218584881643,0.8080000203360916,-3.132482278311874,-0.040817613446437674,0.01669754944701666,0.05242067104317824,0.10968134853871454,0.6825961470924844
refine,1,2,-0.7031898165104733,0.7879906459712231,-3.1325031271790396,-0.036903073372943504,0.0017295914247077904,0.08571862216352613,0.10968134853871454,0.6825961470924844
refine,1,3,-0.7275114256215965,0.8039465262825212,-3.132609639360067,-0.03690161337401766,-0.022592017686415552,0.04370612080446253,0.10968134853871454,0.6825961470924844
refine,1,4,-0.6816695574508255,0.8226963268972408,-3.1325531294282394,-0.03693073319289746,0.023249850484355485,0.11788214629725918,0.10968134853871454,0.6825961470924844
refine,2,0,-0.717321706706941,0.7942957347675325,-3.1324349129381996,-0.036943721503773105,-0.010608583043336272,0.0369010105444408,0.13338576644889463,0.5589545828694938
refine,2,1,-0.690033528279239,0.8134061164759032,-3.132428743244226,-0.03691818234574401,0.016679595384365704,0.10227197572833104,0.13338576644889463,0.5589545828694938
refine,2,2,-0.6894466419048839,0.7959595120272662,-3.132437214934363,-0.036844815718187145,0.017266481758720673,0.07133915314768065,0.13338576644889463,0.5589545828694938
refine,2,3,-0.7273851782932248,0.8750661427551532,-3.4979645467947025,-0.03690923900399616,-0.020672054629619976,0.07890415534384464,0.13338576644889463,0.5589545828694938
refine,2,4,-0.7093785631337347,0.7783714628764373,-3.1324742793231435,-0.04081410140058942,-0.0026654394701300993,0.07919496095620115,0.13338576644889463,0.5589545828694938
