phase,step,sample,reward_mean,reward_std,reward_min,reward_max,adv_mean,adv_std,reward_spread_mean_over_anchors,reward_spread_max_over_anchors
explore,1,0,-0.7031555972778343,0.8053630196702385,-3.132561145001693,-0.03692444210846929,0.03130209855652666,0.09618093953760803,0.16709960629784076,0.6654840343486366
explore,1,1,-0.77698362848402,0.9163791057741485,-3.4979078472032477,-0.036883961861022954,-0.042525932649658954,0.16703624060284894,0.16709960629784076,0.6654840343486366
explore,1,2,-0.7293775098354867,0.8169101423552911,-3.132243357352623,-0.03690421784016213,0.00508018599887432,0.05214126269647569,0.16709960629784076,0.6654840343486366
explore,1,3,-0.7259941905789132,0.7835113294551975,-3.1324755692857007,-0.03691050254789584,0.00846350525544776,0.08681865930116232,0.16709960629784076,0.6654840343486366
explore,1,4,-0.7367775529955506,0.8862462586156397,-3.4977719025235388,-0.03690568012200529,-0.0023198571611897237,0.06739519060157804,0.16709960629784076,0.6654840343486366
explore,2,0,-0.6985233371485199,0.8152387597401382,-3.132305066893519,-0.04081224048143722,0.007691204953912006,0.07102252691314725,0.13256444260432457,0.7344692501689446
explore,2,1,-0.7309239895622729,0.8025278801345864,-3.1324840550360467,-0.03685941777599472,-0.024709447459840952,0.0952987801671191,0.13256444260432457,0.7344692501689446
explore,2,2,-0.739744579396502,0.7961161944957208,-3.132386872278402,-0.04081224090318436,-0.03353003729407002,0.09159533496170494,0.13256444260432457,0.7344692501689446
explore,2,3,-0.688301923879972,0.8040009120277293,-3.132343069105524,-0.03691478742939542,0.01791261822245989,0.05325967197686531,0.13256444260432457,0.7344692501689446
explore,2,4,-0.6735788805248926,0.8189206965935362,-3.1324175060493475,-0.04081631421951939,0.032635661577539415,0.1058166858041037,0.13256444260432457,0.7344692501689446
explore,3,0,-0.6945352628146584,0.8025580527827674,-3.1324054252259357,-0.04082429710070005,0.02249397738844992,0.08097925654002773,0.11256072946399501,0.7531611786639711
explore,3,1,-0.7360805772024236,0.7872583889558621,-3.1323749579287754,-0.040813134178831395,-0.01905133699931534,0.11691645489789897,0.11256072946399501,0.7531611786639711
explore,3,2,-0.7261477875038707,0.7939254353324253,-3.1326161943848785,-0.036865018108809794,-0.009118547300762336,0.060592584523205956,0.11256072946399501,0.7531611786639711
explore,3,3,-0.7280638705985761,0.8124026698398579,-3.1323001929737493,-0.03694505785516738,-0.011034630395467824,0.051588904125609084,0.11256072946399501,0.7531611786639711
explore,3,4,-0.7003187028960126,0.8052655883979085,-3.1324510046617378,-0.03692783439142802,0.016710537307095746,0.057419344048113045,0.11256072946399501,0.7531611786639711
