phase,step,sample,reward_mean,reward_std,reward_min,reward_max,adv_mean,adv_std,reward_spread_mean_over_anchors,reward_spread_max_over_anchors
refine,1,0,-0.814925235587272,1.1682718848176272,-5.128502686603472,0.2977610186952529,0.16166797557385912,0.9074909820562072,0.26118834291348614,3.876162173320207
refine,1,1,-0.7494974805798506,1.0976410580678282,-4.875279444613691,0.6154358513622766,-0.04317762274985219,0.9666708567553294,0.26118834291348614,3.876162173320207
refine,1,2,-0.7792485218453805,1.1082927469377233,-4.874656160177165,0.3662501354393176,-0.18248909884398923,0.9206095357346603,0.26118834291348614,3.876162173320207
refine,1,3,-0.8290157724526408,1.1105565158405648,-4.875340601900463,-0.011154560101841557,0.14535583105628605,1.095732317954488,0.26118834291348614,3.876162173320207
refine,1,4,-0.7455110879700466,1.101078710380349,-4.8754046048343405,0.6623255234090043,-0.08135708502988066,1.0355679663041646,0.26118834291348614,3.876162173320207
refine,2,0,-0.7190955366281703,1.0335696384392599,-4.875511794831025,0.48167161831138305,-0.11033491341106882,1.0523136394605703,0.23379918260892102,3.294777863671599
refine,2,1,-0.852643386946664,1.0958055022958204,-4.874253568599197,-0.011218713264169844,-0.26018864503466965,0.9083402748191223,0.23379918260892102,3.294777863671599
refine,2,2,-0.7649153116582595,1.043543909122232,-4.875514555895779,0.36331085840314215,0.15925815105547741,0.8933909259439888,0.23379918260892102,3.294777863671599
refine,2,3,-0.8165082938307368,1.1410494293668245,-4.875913075878678,0.3490508416947525,-0.11508756895073509,0.962887633152372,0.23379918260892102,3.294777863671599
refine,2,4,-0.8359855714711498,1.2138453370829183,-4.875124068138686,0.6232381731818306,0.32635297636144855,1.05700875691553,0.23379918260892102,3.294777863671599
refine,3,0,-0.7311742849634364,1.0611872831633615,-4.876439281064003,0.614571573992006,0.011262392460273773,0.9514845242191379,0.24241832066340202,3.4079547652753677
refine,3,1,-0.7636903043916411,1.0449660215968002,-4.874753414025074,0.25319569196973507,0.07021520307584765,0.869364051543152,0.24241832066340202,3.4079547652753677
refine,3,2,-0.8297956786462523,1.1140096938880137,-4.877035764633125,0.24065148013180954,-0.16221882292409684,1.030751944037394,0.24241832066340202,3.4079547652753677
refine,3,3,-0.8050423099770523,1.1344781332675085,-4.875923470141982,0.2657081510391929,-0.012746512204768957,0.9989263982666141,0.24241832066340202,3.4079547652753677
refine,3,4,-0.8143070576425536,1.2397559221290766,-4.874260024017205,0.6805151017167181,0.09348773959111063,1.069037180524887,0.24241832066340202,3.4079547652753677
refine,4,0,-0.9823061035313947,1.816540999507624,-10.277721289169484,0.18337589833547108,-0.033588817548845226,1.1233224033820435,0.3398929394680137,8.583359679726932
refine,4,1,-0.8524497663374181,1.3228827015969156,-5.824071024778681,0.4131906382086158,-0.15081881309022488,0.882305989145701,0.3398929394680137,8.583359679726932
refine,4,2,-0.7676196323735317,1.1311338401694413,-4.876320129121546,0.5199660707720675,-0.0034633421520919305,0.915592750765286,0.3398929394680137,8.583359679726932
refine,4,3,-0.763480167878169,1.0344199084213337,-4.876009923216991,-0.01113584129084999,-0.0022098454461663753,1.1080653880129783,0.3398929394680137,8.583359679726932
refine,4,4,-0.7380387724927505,1.0466068882164166,-4.875927780284522,0.3836073345659801,0.1900808182486516,0.9073324220181084,0.3398929394680137,8.583359679726932
refine,5,0,-0.7180423339724469,1.0646607400632544,-4.875153422355631,0.5244963947927248,0.06078245080552116,1.0612381087850125,0.288834759106597,5.04258616059961
refine,5,1,-0.7477234754832666,1.0847844953398742,-4.874382862298484,0.6977255820828714,0.04277897755641631,0.9251852533733023,0.288834759106597,5.04258616059961
refine,5,2,-0.7624091954029972,1.0491454220184735,-4.876969350587184,0.21197286756636924,0.052156134448519256,1.0419448754507343,0.288834759106597,5.04258616059961
refine,5,3,-0.8649940276178734,1.3396644929837676,-6.298381379434564,0.22784086481607976,-0.264310489030857,0.8419203069314442,0.288834759106597,5.04258616059961
refine,5,4,-0.7924153535785596,1.046012899594529,-4.8751049375551885,0.341278918894029,0.10859292622816066,1.0646265677927675,0.288834759106597,5.04258616059961
