phase,step,sample,reward_mean,reward_std,reward_min,reward_max,adv_mean,adv_std,reward_spread_mean_over_anchors,reward_spread_max_over_anchors
explore,1,0,-0.8218072511983486,1.141073763836903,-4.874417835334166,0.6943490274319618,0.026782440106651352,0.9482881120699975,0.21673010906015383,2.706447374642046
explore,1,1,-0.8270775543013477,1.1309969112282539,-4.875054136074095,0.746213106484291,-0.21655142412195416,1.054363260843059,0.21673010906015383,2.706447374642046
explore,1,2,-0.8131095503921515,1.0746383929465626,-4.875107460226148,0.7038688465809673,0.21277624111978052,0.9227716730841667,0.21673010906015383,2.706447374642046
explore,1,3,-0.7727325288971512,1.0587831299709038,-4.875763982569117,0.4779360496889577,-0.15794443917132794,1.03830288908606,0.21673010906015383,2.706447374642046
explore,1,4,-0.7717668470945769,1.0821263690536536,-4.87528780797372,0.7511471970830808,0.1349371820768752,0.9609616456514932,0.21673010906015383,2.706447374642046
explore,2,0,-0.7717915129679664,1.0773531948510018,-4.875170346268994,0.8628717016634246,0.14097894576510922,0.957284330780249,0.3307117523611526,7.77204091184108
explore,2,1,-0.9382273180935211,1.4704997074995216,-7.297303093248468,0.7430452567365664,-0.358045417440176,0.9908300270304412,0.3307117523611526,7.77204091184108
explore,2,2,-0.7775425992359597,1.037673364680148,-4.875530980906199,0.2088895005654085,-0.1100214009938967,0.9359992546614937,0.3307117523611526,7.77204091184108
explore,2,3,-0.7472197951557746,1.0334638581889675,-4.876105218030944,0.5743697694313835,0.23005982266926406,0.9320156130844853,0.3307117523611526,7.77204091184108
explore,2,4,-0.7611490861153152,1.0828936267831393,-4.875677493379611,0.5987380596401539,0.09702805001036574,1.0651744470051336,0.3307117523611526,7.77204091184108
explore,3,0,-0.8318073556815913,1.1822592562381098,-5.128187905523985,0.7359653503990615,-0.2370249710077375,0.9668796139685336,0.3961468355756476,7.636362352490151
explore,3,1,-0.9855057669084827,1.6974073623870518,-9.372707474236243,0.09724477431758188,0.1854233849807701,0.9169313215366854,0.3961468355756476,7.636362352490151
explore,3,2,-0.9775808976383343,1.262683997149274,-4.875481268789858,-0.011169550483129717,-0.07111501079877224,1.056687467377871,0.3961468355756476,7.636362352490151
explore,3,3,-0.8594995399967923,1.1834787489048049,-4.874620739301327,0.47184278496904625,0.1232202916413532,1.1187654824784132,0.3961468355756476,7.636362352490151
explore,3,4,-0.8154904876518441,1.072255513029523,-4.874812997473455,0.6280578592375922,-0.0005036948177130407,0.8416109863529141,0.3961468355756476,7.636362352490151
explore,4,0,-0.7480921653035556,1.044659312043036,-4.876931962997956,0.36576345240103253,-0.034911448632110945,0.902719651279996,0.4827716808803718,14.032313215155044
explore,4,1,-1.0129719401538204,1.8342310482493045,-10.510342095594032,0.10926527967799621,-0.09234951501813408,1.029353949559724,0.4827716808803718,14.032313215155044
explore,4,2,-0.7590252262085447,1.0359660829680681,-4.874429641372125,0.5217707912884915,-0.01631801227378365,1.054338026122323,0.4827716808803718,14.032313215155044
explore,4,3,-1.1173286822932098,2.4137155113689253,-14.705524013716484,0.27502894619114043,0.10983379121460828,1.0409451176299886,0.4827716808803718,14.032313215155044
