G_fro_mean,Kinvt_mu_learned_norm_mean,Kinvt_mu_star_norm_mean,beta_G,beta_K,diag,mu_star_norm_mean,mu_u_norm_mean,phiTr_norm_mean,r_std,ratio_zeta_learned_r,ratio_zeta_ridge_r,ratio_zeta_star_r,sigma_n_cap,sigma_n_cap_value,sigma_n_fixed,sigma_n_fixed_value,sigma_n_mean,sigma_n_scale,sweep,variant
0.04652991145849228,0.23273314535617828,0.2064448446035385,1.0,1.0,baseline,0.21061205863952637,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.004456452665277189,nan,,nan,,1.2896549701690674,1.0,,D3
0.04652991145849228,0.23273314535617828,0.0,0.0,0.0,beta_grid,0.0,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.0,nan,,nan,,1.2896549701690674,1.0,grid,D3
0.04652991145849228,0.23273314535617828,2.17507266998291,0.0,0.1,beta_grid,2.223098039627075,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.051104312154254344,nan,,nan,,1.2896549701690674,1.0,grid,D3
0.04652991145849228,0.23273314535617828,0.7250244617462158,0.0,0.3,beta_grid,0.7410328984260559,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.017034772954790185,nan,,nan,,1.2896549701690674,1.0,grid,D3
0.04652991145849228,0.23273314535617828,0.21750736236572266,0.0,1.0,beta_grid,0.2223099023103714,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.005110433452130837,nan,,nan,,1.2896549701690674,1.0,grid,D3
0.04652991145849228,0.23273314535617828,129.37088012695312,0.1,0.0,beta_grid,126.91134643554688,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,1.4442361696701522,nan,,nan,,1.2896549701690674,1.0,grid,D3
0.04652991145849228,0.23273314535617828,2.064448118209839,0.1,0.1,beta_grid,2.1061203479766846,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.04456452106100838,nan,,nan,,1.2896549701690674,1.0,grid,D3
0.04652991145849228,0.23273314535617828,0.7055021524429321,0.1,0.3,beta_grid,0.7204105257987976,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.016110679235796725,nan,,nan,,1.2896549701690674,1.0,grid,D3
0.04652991145849228,0.23273314535617828,0.21494975686073303,0.1,1.0,beta_grid,0.21960337460041046,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.0050084430408014686,nan,,nan,,1.2896549701690674,1.0,grid,D3
0.04652991145849228,0.23273314535617828,43.123748779296875,0.3,0.0,beta_grid,42.30390548706055,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.4814132613953613,nan,,nan,,1.2896549701690674,1.0,grid,D3
0.04652991145849228,0.23273314535617828,1.9632009267807007,0.3,0.1,beta_grid,1.9989370107650757,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.03749635305035643,nan,,nan,,1.2896549701690674,1.0,grid,D3
0.04652991145849228,0.23273314535617828,0.6881493926048279,0.3,0.3,beta_grid,0.7020402550697327,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.014854840726453693,nan,,nan,,1.2896549701690674,1.0,grid,D3
0.04652991145849228,0.23273314535617828,0.21201978623867035,0.3,1.0,beta_grid,0.21651268005371094,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.004855858353250944,nan,,nan,,1.2896549701690674,1.0,grid,D3
0.04652991145849228,0.23273314535617828,12.937137603759766,1.0,0.0,beta_grid,12.69118595123291,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.14442411262093258,nan,,nan,,1.2896549701690674,1.0,grid,D3
0.04652991145849228,0.23273314535617828,1.7196000814437866,1.0,0.1,beta_grid,1.7437599897384644,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.02718294022333054,nan,,nan,,1.2896549701690674,1.0,grid,D3
0.04652991145849228,0.23273314535617828,0.6496062874794006,1.0,0.3,beta_grid,0.6612586975097656,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.012219519751429552,nan,,nan,,1.2896549701690674,1.0,grid,D3
0.04652991145849228,0.23273314535617828,0.2064448446035385,1.0,1.0,beta_grid,0.21061205863952637,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.004456452665277189,nan,,nan,,1.2896549701690674,1.0,grid,D3
0.04652991145849228,0.23273314535617828,12.937137603759766,1.0,0.0,beta_grid,12.69118595123291,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.14442411262093258,nan,,nan,,1.2896549701690674,1.0,beta_K_only,D3
0.04652991145849228,0.23273314535617828,1.7196000814437866,1.0,0.1,beta_grid,1.7437599897384644,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.02718294022333054,nan,,nan,,1.2896549701690674,1.0,beta_K_only,D3
0.04652991145849228,0.23273314535617828,0.6496062874794006,1.0,0.3,beta_grid,0.6612586975097656,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.012219519751429552,nan,,nan,,1.2896549701690674,1.0,beta_K_only,D3
0.04652991145849228,0.23273314535617828,0.2064448446035385,1.0,1.0,beta_grid,0.21061205863952637,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.004456452665277189,nan,,nan,,1.2896549701690674,1.0,beta_K_only,D3
0.04652991145849228,0.23273314535617828,0.21750736236572266,0.0,1.0,beta_grid,0.2223099023103714,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.005110433452130837,nan,,nan,,1.2896549701690674,1.0,beta_G_only,D3
0.04652991145849228,0.23273314535617828,0.21494975686073303,0.1,1.0,beta_grid,0.21960337460041046,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.0050084430408014686,nan,,nan,,1.2896549701690674,1.0,beta_G_only,D3
0.04652991145849228,0.23273314535617828,0.21201978623867035,0.3,1.0,beta_grid,0.21651268005371094,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.004855858353250944,nan,,nan,,1.2896549701690674,1.0,beta_G_only,D3
0.04652991145849228,0.23273314535617828,0.2064448446035385,1.0,1.0,beta_grid,0.21061205863952637,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.004456452665277189,nan,,nan,,1.2896549701690674,1.0,beta_G_only,D3
0.04652991145849228,0.23273314535617828,0.2064448446035385,1.0,1.0,sigma_n,0.21061205863952637,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.004456452665277189,nan,,nan,,1.2896549701690674,1.0,learned_sigma_n,D3
0.04652991145849228,0.23273314535617828,1.2612658739089966,1.0,1.0,sigma_n,1.281522512435913,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.02152518272232292,0.49965770544598387,0.49965770544598387,nan,,0.49366286396980286,1.0,sigma_n_cap,D3
0.04652991145849228,0.23273314535617828,0.4997203052043915,1.0,1.0,sigma_n,0.5093197822570801,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.009993834595717207,0.8327628424099731,0.8327628424099731,nan,,0.8156615495681763,1.0,sigma_n_cap,D3
0.04652991145849228,0.23273314535617828,0.21749430894851685,1.0,1.0,sigma_n,0.22192297875881195,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.004653388145503915,1.332420547855957,1.332420547855957,nan,,1.2547552585601807,1.0,sigma_n_cap,D3
0.04652991145849228,0.23273314535617828,0.2064448446035385,1.0,1.0,sigma_n,0.21061205863952637,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.004456452665277189,1.6655256848199462,1.6655256848199462,nan,,1.2896549701690674,1.0,sigma_n_cap,D3
0.04652991145849228,0.23273314535617828,1.876069188117981,1.0,1.0,sigma_n,1.901464819908142,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.02917183432482411,nan,,nan,,0.3868965208530426,0.3,sigma_n_scale,D3
0.04652991145849228,0.23273314535617828,0.7685158848762512,1.0,1.0,sigma_n,0.7819197177886963,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.014065096954210893,nan,,nan,,0.6448274850845337,0.5,sigma_n_scale,D3
0.04652991145849228,0.23273314535617828,0.40971216559410095,1.0,1.0,sigma_n,0.41751828789711,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.008235001301884088,nan,,nan,,0.9027584791183472,0.7,sigma_n_scale,D3
0.04652991145849228,0.23273314535617828,0.2064448446035385,1.0,1.0,sigma_n,0.21061205863952637,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.004456452665277189,nan,,nan,,1.2896549701690674,1.0,sigma_n_scale,D3
0.04652991145849228,0.23273314535617828,1.2597663402557373,1.0,1.0,sigma_n,1.2800180912017822,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.021524692883839614,nan,,0.49965770544598387,0.49965770544598387,0.4996577203273773,1.0,sigma_n_fixed,D3
0.04652991145849228,0.23273314535617828,0.49446016550064087,1.0,1.0,sigma_n,0.5040076971054077,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.00998308946296007,nan,,0.8327628424099731,0.8327628424099731,0.8327628374099731,1.0,sigma_n_fixed,D3
0.04652991145849228,0.23273314535617828,0.1999465525150299,1.0,1.0,sigma_n,0.2041584551334381,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.004518001206210683,nan,,1.332420547855957,1.332420547855957,1.3324205875396729,1.0,sigma_n_fixed,D3
0.04652991145849228,0.23273314535617828,0.12907367944717407,1.0,1.0,sigma_n,0.13186079263687134,0.23595599830150604,0.3638917803764343,1.6655256848199462,0.0047314684556608875,0.21123619396481938,0.0030205020553978556,nan,,1.6655256848199462,1.6655256848199462,1.6655256748199463,1.0,sigma_n_fixed,D3
0.08746304363012314,0.6052923202514648,0.6649492979049683,1.0,1.0,baseline,0.6750033497810364,0.6073713302612305,0.5107225179672241,1.6656187872750854,0.026476372373172182,0.26402031572587775,0.02787953580552608,nan,,nan,,0.7847006916999817,1.0,,D3_snmax0.8
0.08746304363012314,0.6052923202514648,0.0,0.0,0.0,beta_grid,0.0,0.6073713302612305,0.5107225179672241,1.6656187872750854,0.026476372373172182,0.26402031572587775,0.0,nan,,nan,,0.7847006916999817,1.0,grid,D3_snmax0.8
0.08746304363012314,0.6052923202514648,8.086821556091309,0.0,0.1,beta_grid,8.252900123596191,0.6073713302612305,0.5107225179672241,1.6656187872750854,0.026476372373172182,0.26402031572587775,0.48457063413254065,nan,,nan,,0.7847006916999817,1.0,grid,D3_snmax0.8
0.08746304363012314,0.6052923202514648,2.6956076622009277,0.0,0.3,beta_grid,2.750966787338257,0.6073713302612305,0.5107225179672241,1.6656187872750854,0.026476372373172182,0.26402031572587775,0.1615235626034899,nan,,nan,,0.7847006916999817,1.0,grid,D3_snmax0.8
0.08746304363012314,0.6052923202514648,0.808682382106781,0.0,1.0,beta_grid,0.8252901434898376,0.6073713302612305,0.5107225179672241,1.6656187872750854,0.026476372373172182,0.26402031572587775,0.048457070570311275,nan,,nan,,0.7847006916999817,1.0,grid,D3_snmax0.8
