phase,step,sample,reward_mean,reward_std,reward_min,reward_max,adv_mean,adv_std,reward_spread_mean_over_anchors,reward_spread_max_over_anchors
explore,1,0,-0.5725704363481996,0.7763308531322127,-4.648283089160783,0.4567869512128796,0.008463011570138061,0.10310543175407813,0.13084242666924367,1.7497680618823248
explore,1,1,-0.6177438244133316,0.779365433894882,-4.648283779250738,0.04941263865785772,-0.03671037649499391,0.18656100267708664,0.13084242666924367,1.7497680618823248
explore,1,2,-0.5531664549458796,0.7926125815262679,-4.648280427809013,1.0397427279736857,0.027866992972458107,0.12732979437330613,0.13084242666924367,1.7497680618823248
explore,1,3,-0.5933265002875949,0.8166811798215,-4.648339663323099,0.6327109913843543,-0.01229305236925719,0.1628285628020961,0.13084242666924367,1.7497680618823248
explore,1,4,-0.5683600235966826,0.7871459601520348,-4.648293105349886,0.6075195766203734,0.01267342432165504,0.08011656441979903,0.13084242666924367,1.7497680618823248
explore,2,0,-0.6018132949712716,0.8084007457844188,-4.648297414751836,0.86177871981355,-0.028416810768357538,0.14668659606069193,0.12800120732206302,1.5235736547354144
explore,2,1,-0.5689387153762335,0.8077582452883882,-4.6483034162028245,0.881030089048513,0.004457768826680591,0.11636684032960821,0.12800120732206302,1.5235736547354144
explore,2,2,-0.5538196253648721,0.7780992992448144,-4.648324899184756,0.47219223975020375,0.019576858838041923,0.13574362822516176,0.12800120732206302,1.5235736547354144
explore,2,3,-0.5687883151574887,0.7621887077444183,-4.648290668936005,0.37137800143397104,0.004608169045425337,0.1258943940569102,0.12800120732206302,1.5235736547354144
explore,2,4,-0.5736224701447042,0.8137605892244426,-4.648290937243058,0.8476819000431,-0.00022598594179024488,0.12426343843759027,0.12800120732206302,1.5235736547354144
explore,3,0,-0.57071619691934,0.7850941520336422,-4.648304216337067,0.418039523822233,0.007668361609761798,0.0909086837272279,0.09927484499239803,1.273049620350926
explore,3,1,-0.5775229257620342,0.7914424158357491,-4.6483563209205085,0.7856871020723004,0.0008616327670675713,0.047654388771983934,0.09927484499239803,1.273049620350926
explore,3,2,-0.5855974136805654,0.8069048880839138,-4.648301063809383,0.5085177154266836,-0.007212855151463565,0.0853249090593037,0.09927484499239803,1.273049620350926
explore,3,3,-0.597254952962419,0.8216101233783598,-4.648301591724685,0.8213954827581453,-0.018870394433317318,0.10939737652299672,0.09927484499239803,1.273049620350926
explore,3,4,-0.5608313033211502,0.7740541448512147,-4.648320467823732,0.7335026930070863,0.017553255207951594,0.11619491470263542,0.09927484499239803,1.273049620350926
explore,4,0,-0.569131768384447,0.7802267060699202,-4.648268137426169,0.4874609347569464,-0.007468804400283181,0.10114606519692404,0.12213017817613768,2.5461787971803496
explore,4,1,-0.5537292888384431,0.7909101684537944,-4.64826421859152,0.506599087044555,0.007933675145720706,0.08650990738534049,0.12213017817613768,2.5461787971803496
explore,4,2,-0.5304607624382177,0.7918900554974861,-4.64828416160459,0.6353978506196201,0.031202201545946072,0.23731218611335841,0.12213017817613768,2.5461787971803496
explore,4,3,-0.5784359841305791,0.7908857644014655,-4.648277093195267,0.38666280520584384,-0.016773020146415095,0.1339158219201384,0.12213017817613768,2.5461787971803496
